1988 Jan 1,Czech born tennis star Hana Mandikova becomes an Australian Citizen
1988 Jan 1,Miami beats Oklahoma for college football championship
1988 Jan 1,Year of the Reader begins
1988 Jan 1,"74th Rose Bowl: #8 Michigan State beats #16 Southern California, 20-17"
1988 Jan 1,"54th Sugar Bowl: #4 Syracuse ties #6 Auburn, 16-16"
1988 Jan 1,"17th Fiesta Bowl: #3 Florida State beats #5 Nebraska, 31-28"
1988 Jan 1,"54th Orange Bowl: #2 Miami (FL) beats #1 Oklahoma, 20-14"
1988 Jan 2,"Ashland Oil storage tank spills 3.8 million gallons, Penn"
1988 Jan 2,Mulroney & Reagan sign Canada-US free trade agreement
1988 Jan 2,"Right-wing guerrillas ambush a train near Mozambique's western border, killing at least 22 people and injuring 71."
1988 Jan 3,"Israel orders 9 Palestinian ""instigators"" deported from W Beirut"
1988 Jan 3,Margaret Thatcher becomes longest-serving British PM this century
1988 Jan 8,"9th largest NBA crowd 38,873-Chicago at Detroit"
1988 Jan 8,Dow Jones down 140.58 points
1988 Jan 8,Hewlett-Packard introduces HP-28S Advanced Scientific Calculator
1988 Jan 8,US female Figure Skating championship won by Debi Thomas
1988 Jan 9,"August Wilson's ""Piano Lesson"" premieres in Boston"
1988 Jan 9,US male Figure Skating championship won by Brian Boitano
1988 Jan 10," ""Don't Get God Started"" closes at Longacre Theater NYC after 86 performances"
1988 Jan 11," Test debut of Phil Simmons, WI v India, Madras"
1988 Jan 11, USSR announces it will participate in Seoul Summer Olympics
1988 Jan 11," ABC premiere of fact-based ""Evil in Clear River"""
1988 Jan 12," Willie Stargell (Pitts Pirate), elected to Baseball Hall of Fame"
1988 Jan 13, LA Dodger/SD Padre Steve Garvey retires
1988 Jan 13," Supreme Court rules (5-3) public school officials have broad powers to censor school newspapers, plays & other expressive activities"
1988 Jan 15," NFL analyst Jimmy ""The Greek"" Snyder makes several questionable comments about African Americans during a lunchtime interview on CBS' NFL Today; fired the next day"
1988 Jan 15," Kiran More stumps five WI batsman at Madras, world Test record"
1988 Jan 15, Narendra Hirwani takes 16-136 (8-61 & 8-75) v WI on Test debut
1988 Jan 15, 19-year-old Indian cricket leg-spinner Narenda Hirwani records best bowling figures on debut in Test history; captures 16-136 in 255 run 4th Test win v West Indies in Madras; Hirwani takes 8 wickets in each innings
1988 Jan 16, 4th Soap Opera Digest Awards - Days of Our Lives wins
1988 Jan 16," Jimmy ""the Greek"" Snyder fired from CBS for racial remarks"
1988 Jan 16, NFL St Louis Cardinals announce move to Phoenix
1988 Jan 16, Czech dissident Václav Havel is arrested in Prague for taking part in demonstrations against the communist government
1988 Jan 16," George Harrison's ""Got My Mind Set On You"" tops the Billboard charts"
1988 Jan 17," ""Teddy & Alice"" closes at Minskoff Theater NYC after 77 performances"
1988 Jan 17, Leslie Manigay elected President of Haiti
1988 Jan 17," AFC Championship, Mile High Stadium, Denver: Denver Broncos beat Cleveland Browns, 38-33; features infamous ""The Fumble"", Browns' Earnest Byner at Denver 3-yard line with 1:12 remaining"
1988 Jan 17," NFC Championship, RFK Stadium, Washington, D.C.: Washington Redskins beat Minnesota Vikings, 17-10"
1988 Jan 18," Airliner crashes in SW China, killing all 108 on board"
1988 Jan 19," ""48 Hours"" premieres on CBS-TV"
1988 Jan 19, Disabled writer Christopher Nolan wins the Whitbread Book of the Year prize
1988 Jan 20," Andre Hoffman skates world record 1,500m (1:52.06)"
1988 Jan 20, Arizona committee opens hearing on impeachment of Gov Evan Mecham
1988 Jan 21," US accepts immigration of 30,000 US-Vietnamese children"
1988 Jan 22," 1st-class cricket debut of Brian Lara, Trinidad & Tobago v Leeward Is"
1988 Jan 22," 1st-class cricket debut of Hansie Cronje, OFS v Transvaal"
1988 Jan 22," Defending champion Mike Tyson beats former titleholder Larry Holmes by TKO in round 4 at Convention Centre, Atlantic City to retain his undisputed heavyweight boxing title"
1988 Jan 23," 45th Golden Globes: The Last Emperor, Michael Douglas, & Sally Kirkland win"
1988 Jan 23, Bob Benoit bowls 1st 300-pt game in a televised title match
1988 Jan 23," Australian Open Women's Tennis: Steffi Graf of Germany wins 1st of 3 consecutive Australian singles crowns; beats American Chris Evert 6-1, 7-6"
1988 Jan 24, 1st WWF Royal Rumble - Jim Duggan wins
1988 Jan 24," 9th ACE Cable Awards: Discovery Channel wins the Golden CableACE for ""Russia: Live From the Inside"""
1988 Jan 24, Australia beat New Zealand 2-0 to win cricket's World Series Cup
1988 Jan 24, Cerebral Palsy telethon raises $21 million
1988 Jan 24," NBC premiere of fact based ""The Murder of Mary Phagan"""
1988 Jan 24," Australian Open Men's Tennis: Mats Wilander wins 3rd Australian title; beats home town favourite Pat Cash 6-3, 6-7, 3-6, 6-1, 8-6"
1988 Jan 24," 4th Sundance Film Festival: ""Heat and Sunlight"" wins Grand Jury Prize Dramatic"
1988 Jan 25," 15th American Music Awards: Anita Baker, Paul Simon & Whitney Houston"
1988 Jan 25," George Harrison releases ""When We Was Fab"""
1988 Jan 25, Longest winless streak in Toronto Maple Leaf history (15 games)
1988 Jan 25, Ramsewak Shankar sworn in as President of Suriname
1988 Jan 25," US VP George H. W. Bush & Dan Rather clash on ""CBS Evening News"" as Rather attempts to question Bush about his role in Iran-Contra affair"
1988 Jan 26," ""Phantom of the Opera"" opens at Majestic Theater NYC for 4,000+ performances"
1988 Jan 26, Australian 200th anniversary parade of tall ships in Sydney Harbour
1988 Jan 27, Senate Judiciary Committee unanimously approves nomination of Judge Anthony Kennedy to US Supreme Court
1988 Jan 28," South African Mbongeni Ngema's musical ""Sarafina!"" opens at Cort Theater NYC for 597 performances"
1988 Jan 28, Canada's Supreme court declares anti-abortion law unconstitutional
1988 Jan 28, Denver Nuggets point guard Michael Adams takes record streak to 79 consecutive games with at least one 3-point field goal in 117-102 loss against Indiana at Market Square Arena; streak ends next game
1988 Jan 28, New York Rangers' Marcel Dionne scores a 2nd period power play goal in 5-2 win in Philadelphia to become the first player in NHL history to get 20 goals in each of his first 17 seasons
1988 Jan 29, Canadian Ben Johnson breaks own 50-yard dash world record at 5.15
1988 Jan 29, Detroit's Kirk Gibson signs a 3-year contract with Dodgers
1988 Jan 29," United Airlines Boeing 747SP, circles world in 36h54m15s"
1988 Jan 29," Detroit Pistons draw a then record NBA regular season crowd of 61,983 fans to the Pontiac Silverdome for a 125-108 win over the Boston Celtics"
1988 Jan 30, Hansie Cronje gets a pair in 2nd 1st-class game (OFS v N Tvl)
1988 Jan 31," Barge sinks near Anacortes, WA, spills 70,000 gallons of oil"
1988 Jan 31," Super Bowl XXII, Jack Murphy Stadium, San Diego, CA: Washington Redskins beat Denver Broncos, 42-10; MVP: Doug Williams, Washington, QB"
1988 Feb 2,"David Boon's 6th Test Cricket century, 184* v England at Sydney"
1988 Feb 3,Nurses across the UK strike over pay and funding for the NHS
1988 Feb 4,Panamanian General Manuel Noriega indicted by US federal grand jury for drug trafficking and racketeering
1988 Feb 4,"Despite union calls to end the strike, rank-and-file seamen at major British ports refuse to return to work"
1988 Feb 5,1st prime-time wrestling match in 30 yrs-Andre beats Hulk Hogan
1988 Feb 5,Arizona House of Reps vote to impeach Republican Governor Evan Mecham
1988 Feb 6,USSR performs nuclear test at Eastern Kazakh/Semipalitinsk USSR
1988 Feb 7,"38th NBA All-Star Game, Chicago Stadium: East beats West, 138-133; MVP: Michael Jordan, Chicago Bulls, F"
1988 Feb 7,"NFL Pro Bowl, Aloha Stadium, Honolulu, HI: AFC beats NFC, 15-6; MVP: Bruce Smith, Buffalo Bills, DE"
1988 Feb 8,NASA launches DOD-2
