1995 Jan 1,"""Glass Menagerie"" closes at Criterion Theater NYC after 57 performances"
1995 Jan 1,"""Shadow Box"" closes at Circle in Sq Theater NYC after 49 performances"
1995 Jan 1,"Austria, Finland & Sweden act to join European Union"
1995 Jan 1,Centennial of Canadian Mounties presence in Canada's Yukon Territory
1995 Jan 1,Fernando Henrique Cardoso installed as president of Brazil
1995 Jan 1,International Year of Tolerance
1995 Jan 1,"Last ""Far Side"" by cartoonist Gary Larson (started 1980)"
1995 Jan 1,Raman Lamba (312) & Ravi Sehgal (216) put on an Indian 1st-class record opening partnership 464 in Delhi's innings & 310 run win over Himachal Pradesh in a Ranji Trophy cricket match in Delhi
1995 Jan 1,"""A Tuna Christmas"" closes at Booth Theater NYC after 20 performances"
1995 Jan 1,"The Draupner wave in the North Sea in Norway is detected, confirming the existence of freak waves."
1995 Jan 1,"61st Orange Bowl: #1 Nebraska beats #3 Miami (FL), 24-17"
1995 Jan 2,"Bus crashes in Luzon Philippines, 29 killed"
1995 Jan 2,"Carquest Bowl 5: South Carolina beats West Virginia, 24-21"
1995 Jan 2,Most distant galaxy yet discovered found by scientists using Keck telescope in Hawaii (est 15 billion light years away)
1995 Jan 2,"81st Rose Bowl: #2 Penn State beats #12 Oregon, 38-20"
1995 Jan 2,"61st Sugar Bowl: #7 Florida State beats #5 Florida, 23-17"
1995 Jan 2,"24th Fiesta Bowl: #4 Colorado beats Notre Dame, 41-24"
1995 Jan 4,Newt Gingrich (R) becomes speaker of the US House of Representatives
1995 Jan 5,"Lockheed C-140 Jetstar crashes at Isfahan, Iran, killing 18"
1995 Jan 5,Bill Fitch becomes the 5th coach in NBA history to register 850 career victories with the LA Clippers' 95-93 home win over Philadelphia 76'ers at the LA Memorial Sports Arena
1995 Jan 6,"Atlanta Hawks' coach Lenny Wilkens passes the legendary Red Auerbach to become the NBA's all-time winningest coach, with 939 career victories; Hawks beat Washington, 112-90 at the Omni"
1995 Jan 6,"A chemical fire in an apartment complex in Manila, Philippines, leads to the discovery of plans for Project Bojinka, a mass-terrorist attack."
1995 Jan 7,"""Christmas Carol"" closes at Richard Rodgers Theater NYC after 18 performances"
1995 Jan 7,"""Passion"" closes at Plymouth Theater NYC after 280 performances"
1995 Jan 7,"Hopman Cup Tennis, Perth: Boris Becker beats Andrei Medvedev of the Ukraine 6-3, 6-7, 6-3 for a 2-0 win, and Germany's second title"
1995 Jan 7,"Larry Brown posts his 500th career NBA coaching victory, following the Indiana Pacers' 88-83 road win at the Houston Rockets"
1995 Jan 8,"""Guys & Dolls"" closes at Martin Beck Theater NYC after 1143 performances"
1995 Jan 8,"15th United Negro College Fund raises $12,200,000"
1995 Jan 8,Philadelphia Phillies 12-time All Star third baseman Mike Schmidt is elected to the Baseball Hall of Fame
1995 Jan 9,Ecuador & Peru involved in boundary fight
1995 Jan 9,Worker accidentally cuts electrical wires at Newark Airport
1995 Jan 10," ""Late Late Show"" with Tom Snyder premieres on CBS at 12:30 AM"
1995 Jan 11, 5th TV network (WB) Warner Brothers begins (WPIX-TV in NYC)
1995 Jan 11," Birmingham Barracudas (based in Alabama) granted CFL franchise, experiment only lasts one season"
1995 Jan 11," DC-9 crashes near Maria La Baya, Colombia: 51 die, 9 yr old girl lives"
1995 Jan 11, NHLPA & owners agree to end NHL strike
1995 Jan 12," Major earthquake kills 5,092 in Kobe Japan"
1995 Jan 12," Murder trial against O.J. Simpson, begins in LA"
1995 Jan 12, Pope John Paul II begins visit to SE Asia
1995 Jan 13, 26 HNL teams unanimously ratify agreement to end NHL strike
1995 Jan 13, America3 becomes 1st all-female crew to win an America's Cup race
1995 Jan 14," 10,000 South Africans attend state funeral of Joe Slovo"
1995 Jan 14, 16th ACE Cable Awards: John Malone wins the Golden CableACE for outstanding achievements in advancing the development of cable programming
1995 Jan 14, Mexico pledges profits from state-owned Pemex's $7-billion-per-year oil revenues in an effort to secure US congressional approval of loan guarantees; President Clinton approves a $20-billion U.S. aid package for Mexico
1995 Jan 14, Vinny Pazienza beats Panamanian boxing legend Roberto Durán in a 12-round unanimous decision in a super middleweight bout in Atlantic City; 2nd time in 6 months Pazienza wears down 43-year-old Duran in a high profile pay-pay-view bout
1995 Jan 15, Southern Alabama begins using new area code 334
1995 Jan 15, Western Washington begins using new area code 360
1995 Jan 15," AFC Championship, Three Rivers Stadium, Pittsburgh: San Diego Chargers beat Pittsburgh Steelers, 17-13"
1995 Jan 15," NFC Championship, Candlestick Park, SF: San Francisco 49ers beat Dallas Cowboys, 38-28"
1995 Jan 16, UPN (Universal-Parmount Network) begins telecasting (WWOR in NYC)
1995 Jan 17," ""Carousel"" closes at Beaumont Theater NYC after 322 performances"
1995 Jan 17," 7.2 earthquake destroys Kobe, Japan and kills 5,372"
1995 Jan 17, Australia beat Australia A 2-0 to win cricket's World Series Cup
1995 Jan 17, LA Rams announce that they are moving to St Louis
1995 Jan 18, Kumble takes 16-99 in match for Karnataka v Kerala
1995 Jan 18, Pope John Paul II begins visit to Australia
1995 Jan 19, Jean-Claude Juncker (28) sworn in as premier of Luxembourg
1995 Jan 20," ""Love! Valor! Compassion!"" opens at Walter Kerr NYC for 276 performances"
