1963 Jan 1,G Woods succeeds Eugene Black as president of the World Bank
1963 Jan 1,WTEV (now WLNE) TV channel 6 in Providence RI begins broadcasting
1963 Jan 1,"49th Rose Bowl: #1 Southern California beats #2 Wisconsin, 42-37"
1963 Jan 1,"29th Sugar Bowl: #3 Mississippi beats #6 Arkansas, 17-13"
1963 Jan 1,"29th Orange Bowl: #5 Alabama beats #8 Oklahoma, 17-0"
1963 Jan 3,"WOUB TV channel 20 in Athens, OH (PBS) begins broadcasting"
1963 Jan 4,Soviet Luna (4) reaches Earth orbit but fails to reach Moon
1963 Jan 5,"""Camelot"" closes at Majestic Theater NYC after 873 performances"
1963 Jan 5,"""Carnival!"" closes at Imperial Theater NYC after 719 performances"
1963 Jan 6,"""Mutual of Omaha's Wild Kingdom"" with Marlin Perkins begins on NBC"
1963 Jan 6,"""Oliver!"" opens at Imperial Theater NYC for 774 performances"
1963 Jan 7,1st class postage raised from 4 cents to 5 cents
1963 Jan 7,"The rift between Cleveland Browns owner Art Modell and head coach Paul Brown reaches a boiling point, and Brown is fired"
1963 Jan 8,"""Mona Lisa"", on loan, unveiled in America's National Gallery of Art"
1963 Jan 8,Dmitri Shostakovich' Katharina Ismailova premieres in Riga
1963 Jan 9,"Mao Zedong writes his poem ""Reply to Comrade Kuo Mo-jo"""
1963 Jan 11," Beatles release ""Please Please Me"" & ""Ask Me Why"""
1963 Jan 12," ""Go Away Little Girl"" by Steve Lawrence peaks at #1"
1963 Jan 12, Spin bowler Bobby Simpson takes 5-57 for Australia v England
1963 Jan 13," 2nd AFL All Star Game, Balboa Stadium, SD: Western Division beats Eastern Division, 21-14; MVPs: Curtis McClinton, Dallas Texans, RB; Earl Faison, LA Chargers, DE"
1963 Jan 13," 13th NFL Pro Bowl, LA Memorial Coliseum: Eastern Conference beats Western Conference, 30-20; MVPs: Jim Brown, Cleveland Browns, RB; Eugene Lipscomb, Pittsburgh Steelers, DT"
1963 Jan 14," George Wallace sworn in as Governor of Alabama, his address states ""segregation now; segregation tomorrow; segregation forever!"""
1963 Jan 14," ""The Bell Jar"" by Sylvia Path is published by Heinemann in the UK, the author commits suicide a month later"
1963 Jan 16, Khrushchev claims to have a 100-megaton nuclear bomb
1963 Jan 16," Tennessee Williams' ""Milk Train Doesn't Stop Here Anymore"" premieres"
1963 Jan 16," 13th NBA All-Star Game, LA Memorial Sports Arena: East beats West, 115-108; MVP: Bill Russell, Boston Celtics, C"
1963 Jan 16, Los Angeles night club and music venue The Whiskey A-Go-Go opens (inducted into Rock and Roll Hall of Fame 2006)
1963 Jan 17, Joe Walker takes X-15 to altitude of 82 km
1963 Jan 17, Wilt Chamberlain of NBA SF Warriors scores 67 points vs LA
1963 Jan 18, Reinier Paping wins Dutch 11-Cities Skating Race (10:59)
1963 Jan 18, Al Davis becomes the head coach and general manager of the Oakland Raiders
