1993 Jan 1,12 member European Economic Community set up vast free trade zone
1993 Jan 1,"Blockbuster Bowl 3: Stanford beats Penn State, 24-3"
1993 Jan 1,Cigarette advertisements are banned in NYC's MTA
1993 Jan 1,Czechoslovakia separates into Czech Republic (Bohemia) & Slovakia
1993 Jan 1,"79th Rose Bowl: #7 Michigan beats #9 Washington, 38-31"
1993 Jan 1,"59th Sugar Bowl: #2 Alabama beats #1 Miami, 34-13"
1993 Jan 1,"22nd Fiesta Bowl: #6 Syracuse beats #10 Colorado, 26-22"
1993 Jan 1,"59th Orange Bowl: #3 Florida State beats #11 Nebraska, 27-14"
1993 Jan 1,"""Farewell My Concubine"" directed by Chen Kaige from novel by Lilian Lee starring Leslie Cheung, Zhang Fengyi and Gong Li premieres in Hong Kong (Cannes Palme d'Or 1993)"
1993 Jan 2,"""Gypsy Passion"" closes at Plymouth Theater NYC after 55 performances"
1993 Jan 2,Opposing factions in the Bosnian conflict hold meetings with the aim of ending the nine month conflict
1993 Jan 3,"""Catskills on Broadway"" closes at Lunt-Fontanne NYC after 452 performances"
1993 Jan 3,"""Christmas Carol"" closes at Broadhurst Theater NYC after 22 performances"
1993 Jan 3,"""Lost in Yonkers"" closes at Richard Rodgers NYC after 780 performances"
1993 Jan 3,"Musical ""Secret Garden"" closes at St James Theater NYC after 706 performances"
1993 Jan 3,"""Tommy Tune Tonite!"" closes at Gershwin NYC after 10 performances"
1993 Jan 3,"Michael Milkin, the ""junk bond king"", is released from jail after 22 months"
1993 Jan 3,"""The Comeback"", QB Frank Reich leads Buffalo Bills back from a 32-point deficit, to defeat the Houston Oilers 41-38 in overtime in a wild card playoff game, the greatest comeback ever in NFL history"
1993 Jan 3,"In Moscow, the Start II arms reduction treaty is signed by George H. W. Bush (USA) and Boris Yeltsin (Russia)"
1993 Jan 4,"7th largest wrestling crowd (63,500-Tokyo Dome)"
1993 Jan 5,"Brian Lara scores his maiden test century, 277 runs West Indies v Australia at cricket at the Sydney Cricket Ground"
1993 Jan 5,Price is Right model Janice Pennington sues CBS for show accident
1993 Jan 5,Reggie Jackson elected to Hall of Fame
1993 Jan 5,"Oil tanker MV Braer runs aground on the coast of the Shetland Islands, spilling 84,700 tons of crude oil"
1993 Jan 5,Washington state executes Westley Allan Dodd by hanging (first legal hanging in America since 1965)
1993 Jan 6,Bill Wyman announces he will leave Rolling Stones
1993 Jan 6,Jean Mueller discovers comet Mueller/1993a
1993 Jan 6,"55 Kashmiri civilians are killed in Sopore, Jammu and Kashmir by Indian Border Security Force units"
1993 Jan 7,The Fourth Republic of Ghana is inaugurated with Jerry Rawlings as President.
1993 Jan 7,"Bosnian War: Bosnian Army launches a surprise attack on Kravica, a village in Srebrenica"
1993 Jan 8,"Michael Jordan's game-high 35 points leads Chicago to 120-95 win over Milwaukee; gives him exactly 20,000 points in 620th game of his NBA career; 2nd-fastest to reach milestone after Wilt Chamberlain (499)"
1993 Jan 8,Elvis Presley Commemorative Postage Stamp goes on sale
1993 Jan 8,"NBC offers ""The Tonight Show"" to David Letterman"
1993 Jan 8,"Hopman Cup Tennis, Perth: Michael Stich beats Emilio Sánchez of Spain 7-5, 6-3 for a 2-0 win, and Germany's first title"
1993 Jan 9,Franziska van Almsick swims world record 100m free style (53.33)
1993 Jan 10," ""My Favorite Year"" closes at Vivian Beaumont NYC after 37 performances"
1993 Jan 10," ""Sea Gull"" closes at Lyceum Theater NYC after 48 performances"
1993 Jan 10, Maiden flight of Ultrair (Houston to LA)
1993 Jan 11, Howard Stern's radio show begins transmitting to Buffalo NY (WKBW)
