2012 Jan 2,"98th Rose Bowl: #6 Oregon beats #9 Wisconsin, 45-38"
2012 Jan 2,"41st Fiesta Bowl: #3 Oklahoma State beats #4 Stanford, 41-38 (OT)"
2012 Jan 2,"Englishman Adrian Lewis retains his PDC World Darts Championship with a 7-3 win over Andy Hamilton at the Alexandra Palace, London"
2012 Jan 3,"78th Sugar Bowl: #13 Michigan beats #11 Virginia Tech, 23-20"
2012 Jan 4,"78th Orange Bowl: #23 West Virginia beats #14 Clemson, 70-33"
2012 Jan 6,"A suicide bomber blows himself up at a police station in Damascus, Syria, killing 26 people and wounding 63"
2012 Jan 7,"Hot air balloon crashes in Carterton, New Zealand, killing 11"
2012 Jan 7,"Hopman Cup Tennis, Perth: Tomáš Berdych beats Frenchman Richard Gasquet 7-6, 6-4 for an unassailable 2-0 lead; 2nd title for Czech Republic"
2012 Jan 8,"""The 3:16 Game"" AFC Wild Card Playof, underdogs Denver Broncos defeat Pittsburgh Steelers 29–23 with Tim Tebow connecting with Demaryius Thomas on an 80-yard touchdown pass on first scrimmage play of overtime"
2012 Jan 9,FIFA Ballon d'Or: Barcelona forward Lionel Messi wins award for a record 3rd consecutive year; Japanese midfielder Homare Sawa wins women's award
2012 Jan 9,"College Football, 14th BCS National Championship, Louisiana Superdome, New Orleans: #2 Alabama beats #1 LSU, 21-0"
2012 Jan 9,"""Time is Love"" single released by Josh Turner (Billboard Song of the Year 2012)"
2012 Jan 11, 38th People's Choice Awards: Johnny Depp & Emma Stone win (Movie Star) and Nathan Fillion & Nina Dobrev win (TV Drama)
2012 Jan 12, 17th Critics' Choice Movie Awards: The Artist wins Best Film
2012 Jan 13," Italian cruiseliner Costa Concordia runs aground at Isola de Giglio, Italy, causing 32 deaths"
2012 Jan 14," Suicide bomber kills 53 and injures 130 in Basra, Iraq"
2012 Jan 14, Ma Ying-jeou wins re-election as President of the Republic of China with 51% of the vote
2012 Jan 15," 69th Golden Globes: ""The Descendants,"" George Clooney & Meryl Streep win"
2012 Jan 17," LeBron James becomes youngest player in NBA history to record 20,000 career points during the Miami Heat's 92-75 victory over Golden State; James, 28 years, 17 days, passes Kobe Bryant, 29 years, 122 days"
2012 Jan 18, Stop Online Piracy Act (SOPA) blackout becomes the largest protest in the history of the internet
2012 Jan 19," FBI shuts down Megaupload.com for alleged copyright infringement, hacker group Anonymous responds by attacking government and entertainment industry websites"
2012 Jan 22," AFC Championship, Gillette Stadium, Foxborough: New England Patriots beat Baltimore Ravens, 23-20"
2012 Jan 22," NFC Championship, Candlestick Park, SF: New York Giants beat San Francisco 49ers, 20-17 (OT)"
2012 Jan 23, European Union agrees to embargo Iranian oil in protest against Iran's alleged nuclear weapons program
2012 Jan 28," Death toll from coordinated bombing attacks in Kano, Nigeria, reaches 185"
2012 Jan 28," Australian Open Women's Tennis: Victoria Azarenka becomes first Belarusian player to win Grand Slam singles title; beats Maria Sharapova of Russia 6-3, 6-0"
2012 Jan 29," NFL Pro Bowl, Aloha Stadium, Honolulu, HI: AFC beats NFC, 59-41; MVP: Brandon Marshall, Miami Dolphins, WR"
2012 Jan 29," 100th Australian Open Men's Tennis: Novak Đoković beats Rafael Nadal 5-7, 6-4, 6-2, 6-7, 7-5; longest Grand Slam singles final in duration in the Open Era, 5 hours 53 minutes"
2012 Jan 29," 59th NHL All-Star Game, Scotiabank Place, Ottawa: Team Chara beats Team Alfredsson, 12-9; Marián Gáborík, NY Rangers, LW"
2012 Jan 29," 28th Sundance Film Festival: ""The House I Live In"", directed by Eugene Jarecki, wins Grand Jury Prize Dramatic"
2012 Jan 29, American snowboarder Shaun White achieves the first ever SuperPipe perfect score (100) in Winter X Games history
2012 Jan 31," Leonard Cohen releases his album ""Old Ideas"", becomes No.1 in 10 countries"
2012 Feb 1,At least 73 people are killed in the Egyptian football riots in Port Said
2012 Feb 2,Cold snap across Europe kills more than 100 people (over 400 people by 08-02)
2012 Feb 2,MV Rabaul Queen sinks off the coast of Papua New Guinea with 246 people saved and 126 missing (100 of these estimated to be trapped inside)
2012 Feb 2,NHL player Sam Gagner becomes the first player to scores eight points in one game for the Edmonton Oilers against the Chicago Blackhawks since 1989
2012 Feb 4,Tens of thousands of people are stranded by floods in the Australian states of New South Wales and Queensland
2012 Feb 5,"Super Bowl XLVI, Lucas Oil Stadium, Indianapolis, IN: New York Giants beat New England Patriots, 21-17; MVP: Eli Manning, New York, QB"
2012 Feb 5,Flavor Flav and Elton John appear in a Pepsi Co. ad during Super Bowl XLVI
2012 Feb 6,6.9 magnitude quake hits near the central Philippines with 43 confirmed deaths
2012 Feb 6,"Queen Elizabeth II marks the 60th anniversary of becoming British monarch, becoming only the second to do so"
2012 Feb 6,Canadian singer Gordon Lightfoot is presented with the Queen Elizabeth II Diamond Jubilee Medal by the Lieutenant Governor of Ontario
2012 Feb 6,"Laureus World Sports Awards, Central Hall Westminster, London, England: Sportsman: Novak Đoković; Sportswoman: Vivian Cheruiyot; Team: FC Barcelona"
2012 Feb 9,"62nd Berlin International Film Festival: ""Caesar Must Die"" wins the Golden Bear"
2012 Feb 11, Israeli Air Force conducts four air strikes in Gaza Strip
2012 Feb 12, Gurbanguly Berdimuhamedow is re-elected President of Turkmenistan with 97% of the vote
2012 Feb 12, Zambia defeat Ivory Coast 8-7 on penalties in the Africa Cup of Nations
2012 Feb 12," 54th Grammy Awards: Rolling In The Deep, Bon Iver wins"
2012 Feb 12," 65th British Film and Television Awards (BAFTAS): ""The Artist"" Best Film, Michel Hazanavicius Best Director"
2012 Feb 15, United Kingdom unemployment rate reaches 17 year high of 8.4%
2012 Feb 15," Fire at Comayagua prison, Honduras, kills 358"
2012 Feb 17, Approximately 70 ancient Olympic artifacts are stolen from the Archaeological Museum of Greece
2012 Feb 17," The President of Germany, Christian Wulff, resigns over a corruption scandal"
2012 Feb 17," 43rd NAACP Image Awards: ""The Help"" wins Outstanding Motion Picture"
2012 Feb 19," 44 people killed in prison brawl in Apocada, Mexico, between two rival drug cartels"
2012 Feb 20, South Korea angers North Korea as it proceeds with live fire drills in disputed Korean sea borders
2012 Feb 20," Scientists successfully regenerate the flowering plant, Silene stenophylla from a 31,800 year old piece of fruit, greatly surpassing the previous record of 2,000 years"
2012 Feb 21, Yemeni voters go to the polls for a presidential election where the only candidate on the ballot paper is vice-president Abd Rabbuh Mansur al-Hadi
2012 Feb 22," Train crash in Buenos Aires, Argentina, kills 50 and injures hundreds"
2012 Feb 23, A series of bomb attacks across 12 Iraqi cities kills 60 and injures 200
2012 Feb 25, Syrian Army kills 100 civilians in artillery shelling of Homs and Hama
2012 Feb 25," Al Qaeda suicide bombing kills at least 26 people in Mukalla, Yemen"
2012 Feb 25, World Health Organization removes India from the list of polio endemic countries
2012 Feb 26," Bus plunges off a cliff in Shanxi, China causing 15 deaths"
2012 Feb 26," Train derailment kills 3 and injures 45 in Burlington, Ontario"
2012 Feb 26," 84th Academy Awards: ""The Artist"" wins five Oscars and becomes the first silent film to win since 1927, Jean Dujardin & Meryl Streep also win"
2012 Feb 26," 61st NBA All-Star Game, Amway Centre, Orlando, FL: West beats East, 152-149; MVP: Kevin Durant, OKC Thunder, F"
2012 Feb 27, Wikileaks begins disclosing 5 million emails from private intelligence company Stratfor
2012 Feb 28, Occupy London protesters evicted from St Paul's Cathedral
2012 Feb 28," Discovery of the largest prehistoric penguin, Kairuku grebneffi, at nearly 5ft tall"
2012 Feb 28, 54th Daytona 500: Rain affected race stopped for 2 hours because of fuel on track; Matt Kenseth leads for final 34 laps to win
2012 Mar 1,Euro zone unemployment reaches historical high of 10.7%
2012 Mar 2,Tornadoes kill at least 27 people in the American states of Indiana and Kentucky
2012 Mar 2,The Red Cross is denied access to provide relief to the Baba Amr district in Homs by the Syrian army
2012 Mar 2,New fiscal compact to prevent excessive debt is signed by 25 out of 27 European Union members
2012 Mar 2,"Major League Baseball confirms the postseason will be expanded from 8 to 10 teams, with an extra wild card team in each league"
2012 Mar 2,NFL establishes existence of a bounty program at the New Orleans Saints 2009-11; players given incentives to injure opposition; coach Sean Payton is suspended for 2012 season
2012 Mar 3,Lorry crash in east Guinea kills 50 and injures 27
2012 Mar 3,"Two trains crash in Szczekociny, Poland, with 16 people dead and up to 50 injured"
2012 Mar 4,Munitions dump explosions kill at least 250 people in the Republic of Congo
2012 Mar 4,Vladimir Putin wins Russian presidential election amid allegations of voter fraud
2012 Mar 4,"Over 10,000 illegal Peruvian gold miners clash with police to gain control of Puerto Maldonado"
2012 Mar 5,27 members of Iraq's security force are killed by gunmen disguised as police in Haditha
2012 Mar 5,Tropical Storm Irina kills 65 in Madagascar
2012 Mar 6,"9,000 residents are evacuated from Wagga Wagga, Australia, as the Murrimbidgee River threatens to overflow"
2012 Mar 8,Greece secures debt-restructuring deal with private lenders
2012 Mar 8,"Toyota recalls 700,000 vehicles over safety concerns"
2012 Mar 9,"Senior members of hacking group Lulz Sec are arrested, including one member of the FBI, in the United States, United Kingdom and Ireland"
2012 Mar 10, At least 130 rockets are fired into Israel from Gaza
2012 Mar 10," 33rd Big East Men's Basketball Tournament: Louisville beats Cincinnati, 50-44"
2012 Mar 11, US soldier kills 16 civilians in Afghanistan
2012 Mar 11," 59th ACC Men's Basketball Tournament: #17 Florida State beats #4 North Carolina, 85-82"
2012 Mar 11," 53rd SEC Men's Basketball Tournament: Vanderbilt beats Kentucky, 71-64"
2012 Mar 12, 100 people are killed in ethnic clashes and cattle raids in South Sudan
2012 Mar 12," 45 people, including children, are massacred by the Syrian Army in Homs"
2012 Mar 12, China records its highest trade deficit in over a decade
2012 Mar 12," ""The Hunger Games"" directed by Francis Lawrence and starring Jennifer Lawrence premieres in Los Angeles"
2012 Mar 13, 19 people are shot dead in a bus attack in Ethiopia
2012 Mar 13, Encyclopaedia Britannica announces that it will no longer publish printed versions of its encyclopaedia
2012 Mar 13," 110 people are killed and 63 are missing after a ferry collides with an oil tanker near Dhaka, Bangladesh"
2012 Mar 13," 28 people, including 22 children, are killed in a motorway bus crash near Sierre, Switzerland"
2012 Mar 16," Turkish NATO helicopter crashes into a house killing ten people in the outskirts of Kabul, Afghanistan"
2012 Mar 16, Indian batsman Sachin Tendulkar becomes first cricketer to score 100 international centuries
2012 Mar 16," George Clooney and other several prominent participants, including Martin Luther King III, are arrested outside the Sundanese Embassy for civil disobedience"
2012 Mar 17, Bolton Wanderer footballer Fabrice Muamba collapses and is rushed to hospital during a live football match against Tottenham Hotspur
2012 Mar 17, MESSENGER spacecraft begins its extended mission
2012 Mar 17," Wales beats France, 16-9 at Millennium Stadium, Cardiff to wrap up the Grand Slam and win the Six Nations Rugby Championship; Welsh fullback Leigh Halfpenny kicks 3 penalties and a conversion"
2012 Mar 18, Superleague Greece football match between Olympiacos and Panathinaikos is abandoned after fans set fire to Athens' Olympic Stadium
2012 Mar 18, Joachim Gauck elected President of the Federal republic of Germany by the Federal Assembly
2012 Mar 19, Wendy's overtakes Burger King to become the second best-selling hamburger chain
2012 Mar 20, 50 people are killed and 240 injured in a wave of terror attacks across 10 cities in Iraq
2012 Mar 20, Disney movie John Carter records one of the largest losses in cinema history with a $200 million dollar write down
2012 Mar 21," Five former Guatemalan paramilitaries are sentenced to 7,710 years in jail for their role in the Plan de Sanchez massacre in 1982"
2012 Mar 21, Greek Parliament votes in favour of an international bailout deal
2012 Mar 21, Sergio Agüero & Samir Nasri score to give Manchester City 2-1 win over Chelsea at City of Manchester Stadium; EPL record 20th consecutive home win; streak ends with 3-3 draw v Sunderland 31/3
2012 Mar 22, Massive fire devours thousands of hectares of ancient forests and threatens wildlife on Mount Kenya
2012 Mar 22," Australia's most wanted man, Malcolm Naden, is captured after seven years on the run in Gloucester, New South Wales"
2012 Mar 22," Largest protest in Quebec's history occurs in Montreal with over 200,000 people marching against government tuition hikes and for free access to post-secondary education"
2012 Mar 22, Ireland returns to recession as GDP falls by 0.2% in the fourth quarter of 2011 following a fall of 1.1% in the third quarter
2012 Mar 23, African Union suspends Mali's membership following a coup
2012 Mar 24," African Union deploys 5,000 strong force with the aim of catching or killing warlord Joseph Kony"
2012 Mar 25," Peter Cruddas, treasurer of Britain's Conservative Party, resigns after being caught on film selling access to British Prime Minister David Cameron"
2012 Mar 26, Macky Sall elected as President of Senegal
2012 Mar 26," Canadian filmmaker James Cameron becomes the first person to visit Challenger Deep, the deepest point on Earth in over 50 years"
2012 Mar 27, Danielle Steel’s novel “Betrayal” is published
2012 Mar 27," On This Day launches a sister site in Spanish, Hoy en la Historia"
2012 Mar 30, Spanish Government cuts 27 billion Euros from its budget in a tough austerity measure
2012 Mar 30, Mastercard and Visa announce a massive breach in security with over ten million compromised credit card numbers
