1998 Jan 1,"All California bars, clubs & card rooms must be smoke-free"
1998 Jan 1,Mongolia switches from a 46 hour to 40 hour work week
1998 Jan 1,"US Census Bureau estimates population at 268,921,733"
1998 Jan 1,Russia begins to circulate new rubles to stem inflation and promote confidence.
1998 Jan 1,"84th Rose Bowl: #1 Michigan beats #8 Washington State, 21-16"
1998 Jan 1,"64th Sugar Bowl: #4 Florida State beats #9 Ohio State, 31-14"
1998 Jan 2,Autopsy of Chris Farley shows he overdosed of opiates & cocaine
1998 Jan 2,"64th Orange Bowl: #2 Nebraska beats #3 Tennessee, 42-17"
1998 Jan 3,"""Side Show,"" closes at Richard Rodgers NYC after 91 performances"
1998 Jan 3,Grandpa Jones suffers a stroke
1998 Jan 3,"Los Angeles Clippers Bill Fitch coaches his 2,000th NBA game, a 97-88 win against the Dallas Mavericks at the LA Memorial Sports Arena"
1998 Jan 4,"""Funny Thing Happened on the Way to the Forum"" closes at St James NYC after 715 perform"
1998 Jan 4,"""Ivanov"" closes at Vivian Beaumont Theater NYC after 51 performances"
1998 Jan 4,"""Triumph of Love"" closes at Royale Theater NYC"
1998 Jan 4,Wilaya of Relizane massacres in Algeria: over 170 are killed in three remote villages.
1998 Jan 4,"A massive ice storm hits eastern Canada and the northeastern United States, continuing through January 10 and causing widespread destruction."
1998 Jan 5,Ice storm knocks out electricity in Quebec & Ontario
1998 Jan 5,Vandals decapitate Copenhagen's Little Mermaid
1998 Jan 6,Barry Switzer resigns as Dallas Cowboy coach
1998 Jan 6,Don Sutton selected to Baseball Hall of Fame
1998 Jan 7,Former White House intern Monica Lewinsky signs affidavit denying she had an affair with President Bill Clinton
1998 Jan 7,"Los Angeles Lakers center Shaquille O'Neal blocks 3 shots in a 114-102 win over Milwaukee to bring his career total to 1,002"
1998 Jan 8,NY Giant GM George Young resigns to accept NFL position
1998 Jan 8,Unabomber suspect Ted Kaczynski asks to act as his own lawyer
1998 Jan 8,World Trade Center bomber Ramzi Ahmed Yousef sentenced to life
1998 Jan 9,Anatoly Karpov defeats Viswanathan Anand to retain chess title
1998 Jan 9,Anatoly Solovyov & Pavel Vinogradov spacewalk record 3 hrs 8 mins
1998 Jan 9,Boston Red Sox Mo Vaughn pleads not guilty to drunken driving
1998 Jan 9,Decapitated head of Danish Little Mermaid is returned
1998 Jan 9,Hockey News selects Wayne Gretzky as the best NHL player ever
1998 Jan 10," Hopman Cup Tennis, Perth: Karina Habšudová & Karol Kučera beat French pair Mary Pierce & Cédric Pioline 6-3, 6-4 for a 2-1 win, and Slovakia's first title"
1998 Jan 10, Utah Jazz head coach Jerry Sloan wins his 600th NBA game with a 111-84 victory at the Houston Rockets
1998 Jan 10," Vancouver Canucks veteran center Mark Messier becomes the 6th player in NHL history to record 1,000 assists in a 2-2 tie against the Florida Panthers at General Motors Place"
1998 Jan 11," ""Proposals"" closes at Broadhurst Theater NYC after 76 performances"
1998 Jan 11, AFC Championship Game: Denver Broncos beat Pittsburgh Steelers 24-21
1998 Jan 11," NFC Championship, 3Com Park, SF: Green Bay Packers beat San Francisco 49ers, 23-10"
1998 Jan 11, US female Figure Skating championship won by Michelle Kwan
1998 Jan 11, US male Figure Skating championship won by Todd Eldredge
1998 Jan 11," Sidi-Hamed massacre takes place in Algeria, over 100 people are killed."
1998 Jan 11, 24th People's Choice Awards: Harrison Ford & Julia Roberts win (Dramatic Motion Picture) and Tim Allen & Oprah Winfrey win (TV)
1998 Jan 12, Nineteen European nations agree to forbid human cloning.
1998 Jan 13," ""Patti LaBelle On Broadway"" opens at St James Theater NYC"
1998 Jan 13, CBS pays $4 billion to televise AFC games for 8-years
1998 Jan 14," 100th episode of ""Ellen"" airs"
1998 Jan 14, Charles Barkley pleads not guilty to an assault charge
1998 Jan 14," Researchers in Dallas, Texas present findings about an enzyme that slows aging and cell death (apoptosis)"
1998 Jan 15," NASA announces John Glenn, 76, may fly in space again"
1998 Jan 15, Future Hockey Hall of Fame right wing Dino Ciccarelli finds his 5th NHL club; traded from Tampa Bay Lightning to Florida Panthers
1998 Jan 15," Australian schoolboy Ian Thorpe becomes youngest ever male to become a world swimming champion when he wins 400m freestyle aged 15 years, 3 months in Perth; also wins event at 2001 & 2003 World Championships"
1998 Jan 17, US President Bill Clinton faces sexual harassment charges from Paula Jones
1998 Jan 18," ""Ragtime"" opens at Ford Theater NYC"
1998 Jan 18," 48th NHL All-Star Game, General Motors Place, Vancouver, BC: North America beats World, 8-7; MVP: Teemu Selanne, Anaheim, RW"
1998 Jan 18, ABL All-Star Game at Disney complex in Orlando
1998 Jan 18, Boston Celtics retire Robert Parrish's #00
1998 Jan 18," 55th Golden Globes: ""Titanic"", Peter Fonda and Judi Dench win"
1998 Jan 18," Larry Bird returns to Boston as head coach of the Indiana Pacers for the first time, as former Celtics center Robert Parish is honoured by having his No. 00 raised to the Fleet Center rafters"
1998 Jan 20, Rock & Roll Hall of Fame inducts Mama & Papas & Eagles
1998 Jan 20, Warner Brothers TV Network begins Tueday night programming
1998 Jan 20, 3rd Critics' Choice Movie Awards: L.A. Confidential wins Best Film
1998 Jan 20," ""Dawson's Creek"" created by Kevin Williamson, starring James Van Der Beek, Katie Holmes and Joshua Jackson premieres on WB in the US"
1998 Jan 21, Pope John Paul II visits Cuba
1998 Jan 22, NHL's Minnesota franchise selects the nickname Wild
1998 Jan 22," Rickey Henderson, rejoins Oakland A's for 4th time"
1998 Jan 22, STS 89 (Endeavour 12) launches into orbit
1998 Jan 22, World League of American Football renamed as NFL Europe
1998 Jan 23, Pope John Paul II condemns US embargo against Cuba
1998 Jan 23, Denver Nuggets tie the NBA single-season record of 23 consecutive losses set by the Vancouver Grizzlies in 1995-96; streak ends with a 99-81 win the next day against the LA Clippers
1998 Jan 23, Michael Jordan scores in double figures for 800th consecutive game in a 100-98 OT win over New Jersey; adds 40 more double-figure scoring games to his NBA record before retiring for the second time (1998)
1998 Jan 25," Musical ""Grease"" closes at Eugene O'Neill Theater NYC after 1,503 performance"
1998 Jan 25," ""Patti LaBelle On Broadway"" closes at St James Theater NYC"
1998 Jan 25," Britain's Queen Mother, 97, gets an emergency hip replacement"
1998 Jan 25, Spice Girl Victoria Beckham (Posh) and soccer player David Beckham get engaged
1998 Jan 25," Super Bowl XXXII, Qualcomm Stadium, San Diego, CA: Denver Broncos beat Green Bay Packers, 31-24; MVP: Terrell Davis, Denver RB"
1998 Jan 25," Liberation Tigers of Tamil Eelam (LTTE) suicide attack on Sri Lanka's Temple of the Tooth, killing 8 people injuring 25 others."
1998 Jan 25, Pope John Paul II visits Cuba and demands the release of political prisoners; he also condemns US moves to isolate the country
1998 Jan 25," 14th Sundance Film Festival: ""Slam"" wins Grand Jury Prize Dramatic"
1998 Jan 26, 25th American Music Awards: Spice Girls & Babyface win
1998 Jan 26, Intel launches 333 MHz Pentium II chip
1998 Jan 26," President Bill Clinton says ""I want to say one thing to the American people; I did not have sexual relations with that woman, Miss Lewinsky"""
1998 Jan 27," Crane crashes into Roosevelt Island tram (NYC), injuring 10"
1998 Jan 27, Roland Clarkson discovers 2^3021377-1 (37th known Mersenne prime)
1998 Jan 27, WNBA begins filling rosters of Washington Mystics & Detroit Shock
1998 Jan 28," Michelangelo's ""Christ & the Woman of Samaria"" sold for $7.4 million"
1998 Jan 29," ""Capeman,"" opens at Marquis Theater NYC"
1998 Jan 29," Singers Bobby Brown found guiilty of DWI in Fort Lauderdale, Florida"
1998 Jan 29, Soyuz TM-27 launches to MIR
1998 Jan 29," Thick Fog causes highway carnage in Belgium and Netherlands, 6 die"
1998 Jan 29," Woman's Clinic in Birmingham Alabama bombed, 1 killed"
1998 Jan 30," All-Star Fla Marlin catcher Darren Daulton, retires"
1998 Jan 30, Howard Stern Radio Show premieres in Indianapolis IN on WNAP 93.1 FM
1998 Jan 30," Paul Simon's ""The Capeman"" premieres"
1998 Jan 31, STS 89 (Endeavour 12) lands
1998 Jan 31," Australian Open Women's Tennis: Switzerland's Martina Hingis retains her title; beats Conchita Martinez of Spain 6-3, 6-3 for 5th Grand Slam title"
1998 Feb 1,"""Street Corner Symphony"" closes at Brooks Atkinson NYC after 79 performances"
1998 Feb 1,"NFL Pro Bowl, Aloha Stadium, Honolulu, HI: AFC beats NFC, 29-24; MVP: Warren Moon, Seattle Seahawks, QB, HI"
1998 Feb 1,Lillian E. Fishburne became the first female African American to be promoted to rear admiral.
1998 Feb 1,"Australian Open Men's Tennis: Petr Korda of Czechoslovakia wins his first and only Grand Slam event; beats Marcelo Rios of Chile 6-2, 6-2, 6-2"
1998 Feb 2,Daniel Baldwin hospitalized in NYC for cocaine overdose
1998 Feb 2,Philippine DC-9 crashes apparently killing all 104 on board
1998 Feb 3,Florida Panther Dino Ciccarelli is 9th NHLer to score 600 career goals
1998 Feb 3,NY Yankees replace general manager Bob Watson with Brian Cashman
1998 Feb 3,"Stamps commemorating Diana, Princess of Wales, go on sale in Britain"
1998 Feb 3,"Mary Kay LeTourneau, 36, former teacher, violates probation with 14 year-old father of her baby"
1998 Feb 3,"Karla Faye Tucker is executed in Texas, first woman executed in the United States since 1984"
1998 Feb 3,Cavalese cable car disaster: 20 people killed after NATO aircraft severs a cable car line
1998 Feb 4,"Bill Gates gets a pie thrown in his face in Brussels, Belgium"
1998 Feb 4,"An earthquake measuring 6.1 on the Richter Scale in northeast Afghanistan kills more than 5,000"
1998 Feb 5,Alberto Acciarito convicted of harassing his ex-wife Ingrid Rossellini
1998 Feb 5,"Author Tom Clancy confirms he signed agreement to purchase Minnesota Vikings for slightly more than $200 million, an NFL franchise record"
1998 Feb 5,Nancy Kerrigan and Tonya Harding talk on FOX (Taped Dec 22nd)
1998 Feb 6,Twins trade Chuck Knoblauch to NY Yankees for $3M & 4 minor leaguers
1998 Feb 6,"Mary Kay LeTourneau, 36, former teacher, who violated probation by seeing 14 year old father of her baby, sentenced to 7 years"
1998 Feb 6,"In Corsica, the prefect Claude Erignac is assassinated in Ajaccio, presumably by Yvan Colonna."
1998 Feb 6,Washington National Airport is renamed Ronald Reagan National Airport
1998 Feb 7,"XVIII Winter Olympic Games open in Nagano, Japan"
1998 Feb 7,NHL's Dallas Stars retire Neal Broten's #7
1998 Feb 8,"Finland beats Sweden, 6-0 at the Aqua Wing Arena in Nagano, Japan in the first female ice hockey game played in Olympic history"
1998 Feb 8,"48th NBA All-Star Game, Madison Square Garden, NYC: East beats West, 135-114; MVP: Michael Jordan, Chicago Bulls, F"
1998 Feb 8,NHL stops season stops to accommodate the Nagano Winter Olympics; returns February 24
1998 Feb 9,Failed assassination attempt on Georgian President Eduard Shevardnadze
1998 Feb 9,"6th ESPY Awards: Ken Griffey Jr, Mia Hamm win"
1998 Feb 10, AOL raises monthly flat rate internet access from $19.95 to $21.95
1998 Feb 10, Olympic figure skater Peggy Fleming undergoes breast cancer surgery
1998 Feb 10, Voters in Maine repeal a gay rights law passed in 1997 becoming the first U.S. state to abandon the law
1998 Feb 11, KVBC-FM (Las Vegas) offers Monica Lewinsky $5M for interview
1998 Feb 11," Lyrics to ""Candle in the Wind 1997"" auctioned for $442,500"
1998 Feb 11," 48th Berlin International Film Festival: ""Central Station"" wins the Golden Bear"
1998 Feb 12," ""Freak"" opens at Cort Theater NYC"
1998 Feb 12," 250-car Italy pile-up due to fog, 4 die & 50 hurt"
1998 Feb 12, Dallas Cowboys sign Chan Gailey as their 4th head coach
1998 Feb 12, Intel unveils its 1st graphics chip i740
1998 Feb 12, US district judge T Hogan declares line-item veto law unconstitutional
1998 Feb 14, Authorities in the United States announce that Eric Robert Rudolph is a suspect in an Alabama abortion clinic bombing.
1998 Feb 14," 29th NAACP Image Awards: ""Soul Food"" wins Outstanding Motion Picture"
1998 Feb 15, 40th Daytona 500: Dale Earnhardt's only Daytona win in his 20th start; snaps a 59-race winless streak
1998 Feb 15," The Angel of the North, a large-scale steel sculpture 20 m (66 ft) tall by Antony Gormley is installed at Gateshead, northern England"
1998 Feb 16, Tellabs Inc acquires Coherent Communications Systems for $670 million
1998 Feb 17," US Naval Academy cadet Diane Zamora, 20, convicted of capital murder"
1998 Feb 17, Larry Wayne Harris & Bill Levitt arrested for possession of anthrax
1998 Feb 17, USA Women's Ice Hockey Team beats Canada and wins the first Olympic Gold medal
1998 Feb 17, NASA's Voyager 1 spacecraft overtakes Pioneer 10 to become the farthest object from earth in space
1998 Feb 18, NY Rangers fire head coach Colin Campbell
1998 Feb 18, Two white separatists are arrested in Nevada and accused of plotting a biological attack on New York City subways.
1998 Feb 18," Andrea Bocelli makes his operatic debut as Rodolfo in ""La bohème"" at the Teatro Comunale in Cagliari"
1998 Feb 19, Soyuz TM-26 lands
1998 Feb 19, US hockey team destroys their rooms at Olympic village in Japan
1998 Feb 20, Tara Lipinski wins Olympic figure skating gold medal
1998 Feb 20," UN Secretary-General Kofi Annan lands in Baghdad, for peace negotiations"
1998 Feb 20, US movie box office hits quickest $1 billion for year (51 days)
1998 Feb 20, Vancouver Canucks' right wing Pavel Bure scores 5 goals for Russia in a 7-4 semi-final win over Finland at the Nagano Winter Olympics
1998 Feb 22," ""King & I"" closes at Neil Simon Theater NYC after 781 performances"
1998 Feb 22, XVIII Winter Olympic Games close in Nagano Japan
1998 Feb 22," Petr Svoboda scores the winner as the Czech Republic claims its first ever Olympic ice hockey gold medal with a 1-0 victory over Russia in Nagano, Japan"
1998 Feb 23," Howard Stern Radio Show premieres in Charleston, South Carolina on WAVF 96.1 FM"
1998 Feb 23, US Supreme Court lets Megan's Law (sex offenders information) stand
1998 Feb 23, Tornadoes in Florida kills at least 31
1998 Feb 23, Osama bin Laden publishes a fatwa declaring jihad against all Jews and Crusaders
1998 Feb 24, Elton John knighted by Queen Elizabeth II at Buckingham Palace in London
1998 Feb 25, Pamela Lee has husband Tommy Lee arrested on battery charges
1998 Feb 25, Switzerland's 1st legal brothel opens in Zurich
1998 Feb 25," 40th Grammy Awards: ""Sunny Came Home"" best song, Paula Cole best new artist"
1998 Feb 26, Oprah Winfrey found not guilty in beef defamation trial brought by Texas cattlemen
1998 Feb 26, Steven M Gluckstern completes sale of NY Islanders
1998 Feb 26, Total solar eclipse in Venezuela-Pacific Ocean (4m09)
1998 Feb 27, Apple discontinues development of the Newton computer
1998 Feb 27, FBI arrests 10 most wanted suspected serial killer Tony Ray Amati
1998 Feb 27, NE Patriot David Meggett arrested in Toronto on sex assault charges
1998 Feb 27," Britain's House of Lords agrees to end 1,000 years of male precedence by giving a monarch's first-born daughter the same claim to the throne as any first born son"
1998 Feb 27," 12th Soul Train Music Awards: Puff Daddy, Whitney Houston win"
1998 Feb 27, 14th Soap Opera Digest Awards - General Hospital wins
1998 Feb 28," ""View From the Bridge"" closes at Criterion Theater NYC"
1998 Feb 28," Vancouver Canucks Mark Messier is 4th NHLer to get 1,600 points"
1998 Feb 28," First flight of RQ-4 Global Hawk, the first unmanned aerial vehicle certified to file its own flight plans and fly regularly in U.S. civilian airspace."
1998 Feb 28, Kosovo War: Serbian police begin the offensive against the Kosovo Liberation Army in Kosovo.
1998 Mar 1,"""Art"" opens at Royale Theater NYC"
1998 Mar 1,Miami's Pat Riley becomes the 5th head coach to record 900 NBA career wins with Heat's 85-84 win over the New Jersey Nets
1998 Mar 1,Mark Martin drives his Ford Taurus to victory in the inaugural NASCAR Winston Cup event at Las Vegas Motor Speedway; Martin finishes 1.6 seconds ahead of teammate Jeff Burton
1998 Mar 2,Data sent from the Galileo spacecraft indicates that Jupiter's moon Europa has a liquid ocean under a thick crust of ice
1998 Mar 3,Bill Gates testifies at Senate Judiciary Committee about Microsoft's dominant position in the software industry
1998 Mar 4,Gay rights: Oncale v. Sundowner Offshore Services: The Supreme Court of the United States rules that federal laws banning on-the-job sexual harassment also apply when both parties are the same sex.
1998 Mar 6,"British Union Flag begins to be flown full-mast over Buckingham Palace whenever British monarch not in residence, following change of protocol after the death of Diana, Princess of Wales"
1998 Mar 6,"Matt Beck, an angry lottery accountant kills 4 at Connecticut state lottery"
1998 Mar 7,"19th Big East Men's Basketball Tournament: Connecticut beats Syracuse, 69-64"
1998 Mar 8,"The Screen Actors Guild award Gloria Stuart (Old Rose in ""Titanic"") with their Founders Award"
1998 Mar 8,"45th ACC Men's Basketball Tournament: #4 North Carolina beats #1 Duke, 83-68"
1998 Mar 8,"39th SEC Men's Basketball Tournament: Kentucky beats South Carolina, 86-56"
1998 Mar 9,Dr. Dre's Aftermath Entertainment signs then unknown rapper Eminem
1998 Mar 12," ""Sound of Music"" opens at Martin Beck Theater NYC"
1998 Mar 15," ""Cabaret"" opens at Club Expo Theater, NYC, starring Alan Cumming and Natasha Richardson"
1998 Mar 15, An earthquake measuring 6.4 on the Richter scale hits southeastern Iran
1998 Mar 16, Pope John Paul II asks God for forgiveness for the inactivity and silence of some Roman Catholics during the Holocaust
1998 Mar 19," ""Ah Wilderness!"" opens at Vivian Beaumont theater"
1998 Mar 22, 18th Golden Raspberry Awards: The Postman wins
1998 Mar 23," 70th Academy Awards: ""Titanic"", Jack Nicholson & Helen Hunt win"
1998 Mar 24," Jonesboro massacre: Two students, ages 11 and 13, fire upon teachers and students at Westside Middle School in Jonesboro, Arkansas; five people are dead and ten are wounded."
1998 Mar 24, A tornado sweeps through Dantan in India killing 250 people and injuring 3000 others.
1998 Mar 26," Oued Bouaicha massacre in Algeria; 52 people killed with axes and knives, 32 of them babies under the age of 2."
1998 Mar 27," Chicago Bulls - Atlanta Hawks matchup at Georgia Dome in Atlanta, draws a crowd of 62,046, largest in any game in NBA history; Bulls win, 89-74"
1998 Mar 29," 17th NCAA Women's Basketball Championship: Tennessee beats Louisiana Tech, 93-75; Volunteers' 3-peat, completing undefeated season (39–0)"
1998 Mar 29," Vasco da Gama Road bridge opens in Lisbon, Portugal as the longest bridge in Europe"
1998 Mar 29," PGA Players Championship, TPC at Sawgrass: Justin Leonard recovers from 5 strokes back to finish 2 strokes ahead of runners-up Glen Day and Tom Lehman"
1998 Mar 29," Nabisco Dinah Shore Women's Golf, Mission Hills CC: Pat Hurst wins her only major title, 1 stroke ahead of runner-up Helen Dobson after sinking a 5-foot birdie putt at the final green"
1998 Mar 29," WrestleMania XIV, FleetCenter, Boston, MA: 'Stone Cold' Steve Austin's wins his first WWF Heavyweight tile against Shawn Michaels"
1998 Mar 30," 60th NCAA Men's Basketball Championship: Kentucky beats Utah, 78-69; Wildcats' 2nd title in 3 seasons and 7th overall"
1998 Mar 31," Expansion clubs, Tampa Bay and Arizona both suffer bad losses in their MLB debuts; Devil Rays lose, 11-6 to the Detroit Tigers and the Diamondbacks fall, 9-2 to Colorado Rockies"
1998 Mar 31," Milwaukee becomes first team since the inception of the American League in 1901 to switch MLB leagues; Brewers lose first NL game, 2-1 to the Braves in Atlanta"
1998 Apr 4,"NFL Europe (Formerly WLAF), kicks off season"
1998 Apr 4,151st Grand National: Carl Llewellyn wins aboard Earth Summit; first GN winner who was also successful in both Scottish and Welsh Grand Nationals
1998 Apr 5,"France thrashes Wales, 51-0 at Wembley Stadium, London for it's second straight Five Nations Rugby Championship and Grand Slam; fly-half Christophe Lamaison lands 5 conversions and 2 penalties"
1998 Apr 5,"The Arizona Diamondbacks record their first win in team history with a 3-2 victory over the San Francisco Giants in Phoenix, AZ; ends second-worst start ever (0-5) by an expansion team"
