2014 Jan 1,"Dutchman Michael van Gerwen wins his first PDC World Darts Championship beating Peter Wright of Scotland, 7-4; first time no Englishman in the final"
2014 Jan 1,"100th Rose Bowl: #4 Michigan State beats #5 Stanford, 24-20"
2014 Jan 1,"43rd Fiesta Bowl: #15 UCF beats #6 Baylor, 52-42"
2014 Jan 1,New Zealand cricket batsman Corey Anderson smashes a record century off just 36 balls in the Black Caps' 159 run ODI win over the West Indies in Queenstown; finishes on 131 not out off 47 balls
2014 Jan 2,"30 people are killed after a bus plunges off a cliff and falls 400 ft in Malshej Ghat, India"
2014 Jan 2,"Raúl Castro gives a speech commemorating the 55th anniversary of the Cuban revolution and warns of ""neo-liberal and neo-colonial thinking"" entering the country"
2014 Jan 2,"80th Sugar Bowl: #11 Oklahoma beats #3 Alabama, 45-31"
2014 Jan 3,Cambodian garment workers go on strike demanding a wage increase
2014 Jan 3,"80th Orange Bowl: #12 Clemson beats #7 Ohio State, 40-35"
2014 Jan 3,"Tommy Lynn Sells is executed at Texas State Penitentiary, Huntsville, for the murder of nine-year-old Mary Perez, thought to have committed 21 more murders"
2014 Jan 4,"14 people are killed after a three-story building construction site collapses in Goa, India"
2014 Jan 4,"Hopman Cup Tennis, Perth: France wins first title; Alizé Cornet & Jo-Wilfried Tsonga beat Poland's Agnieszka Radwańska & Grzegorz Panfil 6-0, 6-2 to clinch 2-1 victory"
2014 Jan 6,Truce begins between Free Syrian Army and forces loyal to President Bashar al-Assad in northern Damascus
2014 Jan 6,"College Football, 16th BCS National Championship, Rose Bowl, Pasadena: #1 Florida State beats #2 Auburn, 34-31"
2014 Jan 7,Prime Minister Sheikh Hasina wins re-election in Bangladesh general election
2014 Jan 8,40th People's Choice Awards: Johnny Depp & Sandra Bullock win (Movie Star) and Josh Charles & Stana Katić win (Dramatic TV)
2014 Jan 9,"5 people are killed in a Mitsubishi Materials chemical plant, Yokkaichi, Japan"
2014 Jan 9,Yaya Toure wins African Footballer of the Year
2014 Jan 9,"Taliban suicide car bomb assassinates senior police officer Chaudhry Aslam and kills three others in Pakistan, Pakistan"
2014 Jan 11," During a concert in Maui, Mick Fleetwood announces that Christine McVie would be rejoining Fleetwood Mac"
2014 Jan 12, Stephen Bunting and Lisa Ashton win the 2014 BDO World Darts Championship
2014 Jan 12," ""True Detective"", a crime-drama starring Woody Harrelson and Matthew McConaughey, debuts on HBO"
2014 Jan 12, Woody Allen receives the Cecil B. DeMille Award for lifetime achievement at the 71st Annual Golden Globe Awards
2014 Jan 12," 71st Golden Globes: ""12 Years a Slave"", Matthew McConaughey, & Cate Blanchett win"
2014 Jan 13," 14 people are killed and 7 are injured after an explosion in an illegal gambling hall in Kaili City, China"
2014 Jan 13, FIFA Ballon d'Or: Real Madrid & Portugal forward Cristiano Ronaldo ends Lionel Messi's domination of award; FFC Frankfurt goalkeeper Nadine Angerer takes women's award
2014 Jan 14, American journalist David Satter is expelled from Russia
2014 Jan 15," LA Dodgers sign pitcher Clayton Kershaw to the biggest deal in baseball history, a 7-year, $215 million package averaging $30.7 million per season"
2014 Jan 16, 19th Critics' Choice Movie Awards: 12 Years a Slave wins Best Film
2014 Jan 17," 21 people are killed in a suicide bombing in a restaurant in Kabul, Afghanistan"
2014 Jan 18, 20th Screen Actors Guild Awards: Matthew McConaughey and Cate Blanchett win
2014 Jan 19," AFC Championship, Mile High Stadium, Denver: Denver Broncos beat New England Patriots, 26-16"
2014 Jan 19," NFC Championship, CenturyLink Field, Seattle: Seattle Seahawks beat San Francisco 49ers, 23-17"
2014 Jan 20, Credit cards of at least 20 million South Koreans are hacked
2014 Jan 22, Water vapour is detected on the dwarf planet Ceres
2014 Jan 25," Australian Open Women's Tennis: Li Na of China becomes first Asian Australian champion; beats Dominika Cibulková of Slovakia 7-6, 6-0"
2014 Jan 26," 56th Grammy Awards: Macklemore & Ryan Lewis, Lorde, and Daft Punk win"
2014 Jan 26, 21 people are killed after a tourist boat capsizes off the Andaman and Nicobar Islands
2014 Jan 26," Australian Open Men's Tennis: Stan Wawrinka of Switzerland wins his first major title; beats Rafael Nadal 6-3, 6-2, 3-6, 6-3"
2014 Jan 26," NFL Pro Bowl, Aloha Stadium, Honolulu, HI: Team Rice beats Team Sanders, 22-21; MVPs: Nick Foles, Philadelphia, QB; Derrick Johnson, KC Chiefs, LB"
2014 Jan 26," 30th Sundance Film Festival: ""Whiplash"", directed by Damien Chazelle, wins Grand Jury Prize Dramatic"
2014 Jan 28, Peter Cosgrove is named the next Governor-General of Australia
2014 Jan 28, DNA analysis confirms that the 6th century Plague of Justinian was caused by a variant of Yersinia pestis (the same bacteria for the Black Death)
2014 Jan 29, Archaeologists discover the oldest Roman Temple (6th C BC) at Sant’Omobono
2014 Jan 29, Scientists discover how to convert normal cells into stem cells in mice
2014 Jan 29, Bohuslav Sobotka becomes Prime Minister of the Czech Republic
2014 Jan 29," Cristiano Ronaldo becomes the 1st non-Spanish player to captain Real Madrid, making his 500th appearance for the club"
2014 Jan 30, 24 hostages are killed after 6 suicide bombers temporarily take over the Iraqi Ministry of Transportation in Baghdad
2014 Feb 1,"Denver Broncos quarterback Peyton Manning becomes all-time record-holder for MVP trophies, winning his 5th at the NFL Honours in New York; also 2013 Offensive Player of the Year"
