1979 Jan 1,International Year of the Child begins
1979 Jan 1,"Jura, 26th canton of Switzerland, established"
1979 Jan 1,US & China (Peoples Republic) begin diplomatic relations
1979 Jan 1,"65th Rose Bowl: #3 Southern California beats #5 Michigan, 17-10"
1979 Jan 1,"45th Sugar Bowl: #2 Alabama beats #1 Penn State, 14-7"
1979 Jan 1,"45th Orange Bowl: #4 Oklahoma beats #6 Nebraska, 31-24"
1979 Jan 1,"John Y. Brown attends his first game as owner of the Boston Celtics NBA franchise after trading the Buffalo Braves to previous Celtics owner, Irving H. Levin"
1979 Jan 2,Sid Vicious' trial for murder of girlfriend Nancy Spungen begins
1979 Jan 2,"Australian Open Women's Tennis: unseeded Australian Christine O'Neil wins her first and only Grand Slam event; beats American Betsy Nagelsen 6-3, 7-6"
1979 Jan 3,"Australian Open Men's Tennis: Guillermo Vilas of Argentina wins 3rd Grand Slam title; beats Australian John Marks 6-4, 6-4, 3-6, 6-3"
1979 Jan 6,"The Village People's Y.M.C.A becomes their only UK #1 single. At its peak it sold over 150,000 copies a day."
1979 Jan 7,Vietnamese forces capture Phnom Penh from Khmer Rouge
1979 Jan 7,"AFC Championship, Three Rivers Stadium, Pittsburgh: Pittsburgh Steelers beat Houston Oilers, 34-5"
1979 Jan 7,"NFC Championship, LA Memorial Coliseum Dallas Cowboys beat Los Angeles Rams, 28-0"
1979 Jan 8,512 die as oil tanker Bantry Bay blows up
1979 Jan 8,Argentina & Chile sign Beagle Canal accord
1979 Jan 8,Today Show gets a new theme song
1979 Jan 8,Vietnamese troops overtook Khmer Rouge & occupy Phnom Penh
1979 Jan 9,Bollingen Prize for poetry awarded to WS Merwin
1979 Jan 9,High-school player Daryl Moreau makes 126th consecutive free throws
1979 Jan 9,"K-Mart pulls Steve Martin's ""Let's Get Small"" for being in ""bad taste"""
1979 Jan 9,Supreme Court strikes down (6-3) PA law requiring doctors performing an abortion to try to preserve lives of potentially viable fetuses
1979 Jan 9,Bobby Orr's #4 jersey is retired by the Boston Bruins
1979 Jan 10, The Sun paper headline is 'Crisis? What Crisis?' as UK Prime Minister James Callaghan denies that the country is in chaos during the 'Winter of Discontent' strike wave
1979 Jan 11," ""Grand Tour"" opens at Palace Theater NYC for 61 performances"
1979 Jan 12," 6th American Music Awards: Barry Manilow, Linda Ronstadt win"
1979 Jan 12," LA's Hillside Strangler, Kenneth Bianchi, arrested in Bellingham"
1979 Jan 12, Record blizzard strikes the US midwest killing over 100
1979 Jan 13, Charlie Daniels hosts Volunteer Jam
1979 Jan 13, YMCA files libel suit against Village People's YMCA song
1979 Jan 14, US President Jimmy Carter proposes Martin Luther King's birthday be a holiday
1979 Jan 14," John McEnroe wins his first of 3 season-ending ATP Masters Grand Prix tennis titles 6–7, 6–3, 7–5 against fellow American Arthur Ashe at Madison Square Garden, NYC"
1979 Jan 14," Puerto Rican boxer Wilfred Benitez beats WBC welterweight champion Carlos Palomino of Mexico in a 15-round split decision in San Juan, Puerto Rico; becomes two-division champion at the age of 20"
1979 Jan 16, Shah Mohammad Reza Pahlavi flees Iran for Egypt during the Iranian Revolution
1979 Jan 16," Bakhtiar government established by the Shah in Iran, will preside until unrest in the country subsides"
1979 Jan 16," BBC landmark nature series ""Life on Earth"" presented by David Attenborough first shown on BBC One"
1979 Jan 17, USSR performs underground nuclear test
1979 Jan 18," Peter Jenkins finishes ""A Walk Across America"" at Florence, Oregon"
1979 Jan 19, John N Mitchell (former US Attorney General) released on parole from federal prison
1979 Jan 19, US President Jimmy Carter announces he is awarding Presidential Medal of Freedom posthumously to anthropologist Margaret Mead
1979 Jan 20," 1 million Iranians march in Tehran in a show of support for the exiled Ayatollah Khomeini, fundamentalist Muslim leader"
1979 Jan 21, Neptune becomes outermost planet (Pluto moves closer)
1979 Jan 21, Price of gold increases to record $875 troy oz
1979 Jan 21," Super Bowl XIII, Miami Orange Bowl, Miami, FL: Pittsburgh Steelers beat Dallas Cowboys, 35-31; MVP: Terry Bradshaw, Pittsburgh, QB"
1979 Jan 22," 10,000s UK public sector workers go on strike"
1979 Jan 23, NY/SF Giants / New York Mets center fielder Willie Mays elected to Baseball Hall of Fame
1979 Jan 24, US performs nuclear test at Nevada Test Site
1979 Jan 25," 22.2-km Oshimizu railroad tunnel holed through, central Honshu, Japan"
1979 Jan 25, Pope John Paul II's 1st overseas trip as supreme pontiff
1979 Jan 25, 1st documented case of a robot killing a human in US
1979 Jan 26," ""The Dukes of Hazzard"" premieres on US TV network CBS"
1979 Jan 26, Music Center Vredenburg opens in Utrecht Neth
1979 Jan 27," 36th Golden Globes: Midnight Express, Jon Voight & Jane Fonda win"
1979 Jan 27, Islanders ends 23 undefeated games at home streak (15-0-8)
1979 Jan 28," ""The Wiz"" closes at Majestic Theater in NYC after 1,672 performances"
1979 Jan 28," Arthur Kopit's ""Wings"" premieres in NYC"
1979 Jan 28," Pope John Paul II addresses the Third General Conference of Latin American Episcopate in Puebla, Mexico"
1979 Jan 29," Brenda Spencer kills 2, inspires Boomtown Rats ""I Don't Like Mondays"""
1979 Jan 29," Chinese vice-premier Deng Xiaoping visits Washington, D.C."
